Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Calories
53108200,Chocolate cupcake with icing/filling,2,1.0,Ding Dong,142.88
53112100,Ice cream cake,1,1.0,piece (1/10 of loaf),91.12
53116000,Pound cake,1,1.0,piece (1/10 of loaf),350.35
53119000,Upside down cake (with fruit),1,1.0,"piece (1/12 of 8"" sq)",275.2
53119000,Upside down cake (with fruit),2,1.0,"piece (1/12 of 9"" cake)",387.2
53120260,White cake with icing,1,1.0,"piece, 2-layer cake",415.29
53120260,White cake with icing,2,1.0,"piece, 1-layer cake",251.46
53121260,Yellow cake with icing,1,1.0,"piece, 2-layer cake",400.03
53121260,Yellow cake with icing,2,1.0,"piece, 1-layer cake",242.22
53123070,Fruit shortcake with whipped cream,1,1.0,"piece (3"" across)",211.22
53203500,Biscotti,1,1.0,biscotti,144.96
53204010,"Brownie, no icing",1,1.0,"brownie (2"" square)",128.86
53204010,"Brownie, no icing",2,1.0,Brownie Bites bag,234.98
53204100,Brownie with icing,1,1.0,"brownie (2"" square)",170.1
53204100,Brownie with icing,2,1.0,Little Debbie package,247.05
53206000,Chocolate chip cookie,1,1.0,"medium (2"" across)",48.1
53206000,Chocolate chip cookie,2,0.25,cup of bite size cookies,97.4025
53206000,Chocolate chip cookie,2,1.0,"""big"" cookie (4"" across)",192.4
53206000,Chocolate chip cookie,2,1.0,large,67.34
53206030,Reduced-fat chocolate chip cookie,1,1.0,Nabisco Chips Ahoy!,46.866
53206030,Reduced-fat chocolate chip cookie,2,0.25,"cup, Snackwell's",73.365
53206030,Reduced-fat chocolate chip cookie,2,1.0,Keebler Chips Deluxe,70.08
53207000,Chocolate fudge cookie,1,1.0,"medium (2"" across)",56.29
53207000,Chocolate fudge cookie,2,1.0,"""big"" cookie (4"" across)",108.25
53207000,Chocolate fudge cookie,2,1.0,bite size,9.526
53208200,Moon pie,1,1.0,moon pie,328.38
53208200,Moon pie,2,1.0,scooter pie,143.14
53208200,Moon pie,2,1.0,whoopie pie,239.97
53208200,Moon pie,2,1.0,Little Debbie,164.19
53209000,Oreo or thin mint cookie,1,1.0,regular Oreo,51.92
53209000,Oreo or thin mint cookie,2,1.0,mini sandwich,13.216
53209000,Oreo or thin mint cookie,2,1.0,chocolate-coated Oreo,61.36
53209000,Oreo or thin mint cookie,2,1.0,fudge stick,42.48
53209000,Oreo or thin mint cookie,2,1.0,"large (4"" across)",141.6
53209000,Oreo or thin mint cookie,2,1.0,Girl Scout thin mint,33.512
53209020,Reduced-fat Oreo,1,1.0,cookie,46.0
53210000,Chocolate wafer cookie,1,1.0,"medium (1-3/4"" across)",51.96
53210000,Chocolate wafer cookie,2,0.25,"cup, Teddy Grahams",76.8575
53210000,Chocolate wafer cookie,2,1.0,small or thin,25.98
53220030,Fig bar (Fig Newton),1,1.0,"bar (bar = 1 1/2"")",55.68
53220030,Fig bar (Fig Newton),2,1.0,"small pkg (two 3"" bars)",198.36
53222010,Fortune cookie,1,1.0,cookie,30.24
53222020,"Ice cream cone (wafer or cake, shell only)",1,1.0,cone,16.68
53222020,"Ice cream cone (wafer or cake, shell only)",2,1.0,large waffle cone,120.93
53222100,"Ice cream cone (sugar cone, shell only)",1,1.0,cone,40.2
53226500,Marshmallow rice krispies bar,1,1.0,"bar (2"" square)",112.8
53233010,Oatmeal raisin cookie,1,1.0,"medium (2-5/8"" across)",58.5
53233010,Oatmeal raisin cookie,2,1.0,"""big"" cookie (4"" across)",112.5
53233010,Oatmeal raisin cookie,2,1.0,Little Debbie cookie,171.0
53233040,Reduced-fat oatmeal raisin cookie,1,1.0,cookie,51.57
53234000,Peanut butter cookie,1,1.0,medium,76.32
53234000,Peanut butter cookie,2,1.0,"""big"" cookie (4"" across)",119.25
53239000,Shortbread cookie,1,1.0,small (Lorna Doone),35.14
53239000,Shortbread cookie,2,1.0,large,105.42
53239000,Shortbread cookie,2,1.0,"medium (2"" across)",75.3
53239000,Shortbread cookie,2,1.0,Girl Scout cookie,31.626
53241500,Sugar cookie,1,1.0,"medium (2 5/8"" across)",76.0
53241500,Sugar cookie,2,1.0,"large (3 1/2-4"" across)",118.75
53241500,Sugar cookie,2,1.0,"small (2"" across)",42.75
53243000,Vanilla sandwich cookie,1,1.0,sandwich,53.13
53247000,Vanilla wafer,1,1.0,medium,17.64
53301000,"Apple pie, two crust",1,1.0,"piece (1/8 of 9"" pie)",355.5
53301500,Apple pie with crumb topping,1,1.0,"piece (1/8 of 9"" pie)",363.0
53342000,Chocolate cream pie,1,1.0,"piece (1/8 of 9"" pie)",380.16
53347000,Pumpkin pie,1,1.0,"piece (1/8 of 9"" pie)",323.4
53381000,Lemon meringue pie,1,1.0,"piece (1/8 of 9"" pie)",367.16
53385000,Pecan pie,1,1.0,"piece (1/8 of 9"" pie)",456.0
53400200,Cheese blintz,1,1.0,blintz,134.4
53400300,Fruit blintz,1,1.0,blintz,123.2
53410800,Peach cobbler,1,0.5,cup,209.0
53415100,Apple crisp,1,0.5,cup,192.0
53420200,Cream puff or éclair,1,1.0,éclair,267.24
53420200,Cream puff or éclair,2,1.0,cream puff,293.44
53510000,Plain Danish pastry,1,1.0,"medium (4-1/4"" across)",261.95
53510000,Plain Danish pastry,2,1.0,"large (7"" across)",572.26
53510000,Plain Danish pastry,2,1.0,"small (3"" across)",141.05
53510000,Plain Danish pastry,2,1.0,Toaster Strudel,213.59
53510100,Fruit-filled Danish pastry,1,1.0,"medium (4-1/4"" across)",263.41
53510100,Fruit-filled Danish pastry,2,1.0,"large (7"" across)",526.82
53510100,Fruit-filled Danish pastry,2,1.0,"small (3"" across)",129.85
53510100,Fruit-filled Danish pastry,2,1.0,Toaster Strudel,196.63
53511000,Cheese Danish pastry,1,1.0,"medium (5"" across)",418.88
53511000,Cheese Danish pastry,2,1.0,"large (7"" across)",632.06
53511000,Cheese Danish pastry,2,1.0,"small (3"" across)",205.7
53511500,Fat-free cheese Danish pastry,1,1.0,slice,94.72
53520110,Cake doughnut,1,1.0,"medium (3-1/4"" across)",197.87
53520110,Cake doughnut,2,1.0,"large (3-5/8"" across)",244.18
53520110,Cake doughnut,2,1.0,"twist (4-1/2"" long)",218.92
53520110,Cake doughnut,2,1.0,doughnut hole,58.94
53520110,Cake doughnut,2,1.0,"small (2-1/2"" across)",105.25
53520140,"Cake doughnut, frosted",1,1.0,"medium(3-1/4"" across)",251.22
53520140,"Cake doughnut, frosted",2,1.0,"large (3-5/8"" across)",327.06
53520140,"Cake doughnut, frosted",2,1.0,doughnut hole,94.8
53520140,"Cake doughnut, frosted",2,1.0,"small (2-1/2"" across)",170.64
53521100,"Chocolate raised doughnut, frosted",1,1.0,"medium (3"" across)",274.77
53521100,"Chocolate raised doughnut, frosted",2,1.0,doughnut hole,89.01
53521100,"Chocolate raised doughnut, frosted",2,1.0,"large (4"" across)",394.74
53521110,Raised doughnut,1,1.0,"medium (3-3/4"" across)",241.8
53521110,Raised doughnut,2,1.0,doughnut hole,52.39
53521110,Raised doughnut,2,1.0,"large (4"" across)",302.25
53521110,Raised doughnut,2,1.0,"twist (5"" long)",362.7
53521110,Raised doughnut,2,1.0,"small (3"" across)",124.93
53521130,"Raised doughnut, frosted",1,1.0,"medium (3"" across)",274.77
53521130,"Raised doughnut, frosted",2,1.0,"large (4"" across)",394.74
53521130,"Raised doughnut, frosted",2,1.0,doughnut hole,89.01
53521140,Jelly doughnut,1,1.0,doughnut,221.0
53530000,Pop Tart,1,1.0,Pop Tart,204.36
53540200,Breakfast bar,1,1.0,bar,139.49
53541200,Meal replacement bar (Slim Fast bar),1,1.0,bar,142.8
53542100,Granola bar,1,1.0,bar,129.92
53542200,Lowfat granola bar,1,1.0,bar,95.28
53542200,Lowfat granola bar,2,1.0,Nature Valley bar,111.16
53542200,Lowfat granola bar,2,1.0,Kellogg's bar,83.37
53544200,Chocolate-covered granola bar,1,1.0,Kudos bar,171.36
53544200,Chocolate-covered granola bar,2,1.0,Quaker Oats bar,133.28
53544200,Chocolate-covered granola bar,2,1.0,Sweet Success bar,157.08
53544450,Fortified high energy bar (Powerbar),1,1.0,bar,228.8
54101010,Animal cracker,1,0.25,individual box,63.555
54101010,Animal cracker,2,0.25,cup,71.36
54101010,Animal cracker,2,1.0,cracker,11.15
54102010,Graham cracker,1,1.0,large rectangle (2 squares),59.22
54301000,Snack cracker,1,1.0,round cracker (Ritz),15.06
54301000,Snack cracker,2,0.25,cup bite size crackers,66.515
54301000,Snack cracker,2,1.0,rectangular cracker,20.08
54301100,Reduced-fat snack cracker,1,1.0,round cracker (Ritz),11.76
54301100,Reduced-fat snack cracker,2,1.0,Snackwell's cracker,9.016
54304000,Cheese cracker,1,0.25,cup bit-size crackers,66.6475
54304000,Cheese cracker,2,1.0,single serving bag,140.84
54304100,Reduced fat cheese cracker,1,0.25,cup,49.68
54307000,Matzo,1,1.0,matzo,110.6
54325000,Saltine cracker,1,1.0,square cracker,13.02
54325000,Saltine cracker,2,1.0,rectangle cracker,26.04
54328100,Peanut butter sandwich cracker,1,1.0,sandwich,11.856
54328200,Cheese sandwich cracker,1,1.0,sandwich,33.39
54337000,100% whole wheat cracker (Triscuit),1,1.0,cracker,17.72
54337050,Reduced-fat Triscuit,1,1.0,cracker,15.795
54338000,Wheat cracker,1,8.0,Wheat Thins,76.0
54338000,Wheat cracker,2,0.5,ounce crackers,67.0
54401020,Corn chips (Fritos),1,1.0,cup,237.16
54401020,Corn chips (Fritos),2,1.0,single srvg bag (bag = 1 oz),150.92
54401020,Corn chips (Fritos),2,1.0,grab-size bag (bag = 2.3 oz),344.96
54401050,Corn puffs (Cheetos),1,1.0,cup,193.9
54401050,Corn puffs (Cheetos),2,1.0,single srvg bag (bag = 1 oz),155.12
54401050,Corn puffs (Cheetos),2,1.0,grab-size bag (bag = 2.1 oz),332.4
54401080,"Tortilla chips (Doritos, Tostitos)",1,1.0,cup,160.32
54401080,"Tortilla chips (Doritos, Tostitos)",2,1.0,single srvg bag (bag = 1 oz),140.28
54401080,"Tortilla chips (Doritos, Tostitos)",2,1.0,grab-size bag (bag = 2.1 oz),300.6
54401080,"Tortilla chips (Doritos, Tostitos)",2,10.0,chips,150.3
54401150,Baked or low-fat tortilla chips,1,1.0,cup,87.15
54401150,Baked or low-fat tortilla chips,2,10.0,chips,107.9
54401210,Low-fat corn puffs (cheese curls),1,1.0,cup,103.68
54403000,"Popcorn (oil popped, no butter)",1,1.0,"bag, popped",440.0
54403000,"Popcorn (oil popped, no butter)",2,1.0,"cup, popped",55.0
54403000,"Popcorn (oil popped, no butter)",2,1.0,single serving bag,140.0
54403020,Buttered popcorn,1,1.0,"bag, popped",458.48
54403020,Buttered popcorn,2,1.0,"cup, popped",72.94
54403070,Low-fat popcorn,1,1.0,"bag, popped",327.25
54403070,Low-fat popcorn,2,1.0,"cup, popped",32.3
54403110,Caramel corn,1,1.0,cup,150.85
54403110,Caramel corn,2,1.0,popcorn ball,215.5
54408010,Hard pretzels,1,0.25,cup,38.1
54408010,Hard pretzels,2,1.0,single serving bag (1 oz),106.68
54408010,Hard pretzels,2,1.0,grab-size bag (2.1 oz),228.6
54408020,Soft pretzel,1,1.0,medium (4 oz),388.7
54408020,Soft pretzel,2,1.0,large ( 5 oz),483.34
54408020,Soft pretzel,2,1.0,small (2 oz),209.56
54420010,"Snack Mix (pretzel, nut, cereal mix)",1,0.25,cup,47.475
55101000,Pancakes,1,2.0,"medium (5"" across)",183.2
55101000,Pancakes,2,2.0,"large (7"" across)",366.4
55101000,Pancakes,2,2.0,"small (3"" across)",59.54
55103000,Blueberry pancakes,1,2.0,"medium (5"" across)",152.0
55103000,Blueberry pancakes,2,2.0,"small (3"" across)",49.4
55103000,Blueberry pancakes,2,2.0,"large (7"" across)",304.0
55105200,Whole wheat pancakes,1,2.0,"medium (5"" across)",183.2
55105200,Whole wheat pancakes,2,2.0,"large (7"" across)",366.4
55105200,Whole wheat pancakes,2,2.0,"small (3"" across)",59.54
55201000,Waffle,1,1.0,"round (4"" across)",102.96
55201000,Waffle,2,1.0,miniature waffle,22.176
55201000,Waffle,2,1.0,"large round (7"" across)",198.0
55201000,Waffle,2,1.0,"square (4"" square)",97.68
55202000,"Bran, multigrain, or wheat waffle",1,1.0,"round (4"" across)",115.05
55202000,"Bran, multigrain, or wheat waffle",2,1.0,"large round (7"" across)",221.25
55202000,"Bran, multigrain, or wheat waffle",2,1.0,"square (4"" square)",109.15
55211050,Lowfat waffle,1,1.0,"square (4"" square)",87.32
55301000,French toast,1,1.0,regular slice (2 oz),157.95
55301000,French toast,2,1.0,thick slice (3 oz),177.39
55301050,French toast sticks,1,1.0,fast food order (4 oz),385.84
55301050,French toast sticks,2,1.0,stick,76.44
56101010,"Spaghetti, macaroni, or pasta (plain)",1,1.0,"cup, cooked",196.0
56101010,"Spaghetti, macaroni, or pasta (plain)",2,1.0,jumbo shell,32.2
56101010,"Spaghetti, macaroni, or pasta (plain)",2,1.0,lasagne noodle,77.0
56101010,"Spaghetti, macaroni, or pasta (plain)",2,2.0,"ounces dry, cooked yield",218.4
56112010,Egg noodles (no fat added),1,1.0,"cup, cooked",211.2
56112030,Egg noodles with butter or oil,1,1.0,"cup, cooked",252.45
56112030,Egg noodles with butter or oil,2,1.0,instant noodle container,302.94
56117000,Mung bean noodles,1,1.0,"cup, cooked",159.6
56117090,Chow fun rice noodles,1,1.0,"cup, cooked",171.2
56133000,Whole wheat spaghetti or pasta (plain),1,1.0,"cup, cooked",172.2
56200400,Cooked barley,1,0.5,cup,98.82
56201010,"Grits, no fat added",1,0.5,"cup, cooked",55.66
56201020,"Grits, with butter",1,0.5,"cup, cooked",88.92
56203010,Oatmeal (plain),1,0.5,"cup, cooked",72.54
56203030,Oatmeal (flavored),1,0.5,"cup, cooked",106.47
56203030,Oatmeal (flavored),2,1.0,"packet, cooked",132.86
56205010,"White rice, no fat added",1,0.5,"cup, cooked",101.91
56205110,"Brown rice, no fat added",1,0.5,"cup, cooked",107.25
56205210,"Wild rice, no fat added",1,0.5,"cup, cooked",65.0
56205420,"White rice, with butter or oil",1,0.5,"cup, cooked",118.175
56207010,Cream of wheat,1,0.5,"cup, cooked",55.22
57101000,All-Bran cereal,1,1.0,cup,156.0
57101000,All-Bran cereal,2,1.0,single serving box,91.0
57104000,Apple Jacks cereal,1,1.0,cup,117.0
57104000,Apple Jacks cereal,2,1.0,single serving box,105.3
57117000,Cap'n Crunch cereal,1,1.0,cup,144.36
57123000,Cheerios,1,1.0,cup,110.7
57123000,Cheerios,2,1.0,single serving box,77.49
57124000,"Chex cereal (corn, wheat, or bran)",1,1.0,cup,143.13
57125000,Cinnamon Toast Crunch cereal,1,1.0,cup,160.36
57125000,Cinnamon Toast Crunch cereal,2,1.0,single serving box,139.26
57128000,Cocoa Puffs cereal,1,1.0,cup,117.0
57135000,Corn flakes cereal,1,1.0,cup,90.25
57135000,Corn flakes cereal,2,1.0,single serving box,75.81
57206700,Fiber One cereal,1,1.0,cup,118.2
57207000,Bran flakes cereal,1,1.0,cup,144.0
57213000,Froot Loops cereal,1,1.0,cup,110.04
57213000,Froot Loops cereal,2,1.0,single serving box,106.11
57214000,Frosted Mini-Wheats cereal,1,1.0,cup,204.0
57214000,Frosted Mini-Wheats cereal,2,1.0,single serving box,119.0
57223000,Fruity Pebbles cereal,1,1.0,cup,144.36
57224000,Golden Grahams cereal,1,1.0,cup,148.8
57228000,Granola cereal (homemade),1,0.5,cup,298.9
57229000,Low-fat granola cereal,1,0.5,cup,209.0
57230000,Grape-Nuts cereal,1,0.25,cup,97.8275
57237100,Honey Bunches of Oats cereal,1,1.0,cup,157.6
57238000,Honeycomb cereal,1,1.0,cup,86.9
57241000,Honey Nut Cheerios,1,1.0,cup,111.9
57241000,Honey Nut Cheerios,2,1.0,single serving box,104.44
57243000,Honey Smacks cereal,1,1.0,cup,150.93
57301500,"Kashi, puffed",1,1.0,cup,87.6
57303100,Kix cereal,1,1.0,cup,82.94
57303100,Kix cereal,2,1.0,single serving box,67.86
57304100,Life cereal (plain & cinnamon),1,1.0,cup,165.0
57305100,Lucky Charms cereal,1,1.0,cup,114.0
